Linux 5.14.0-570.62.1.el9_6.x86_64 (sample-server) 	04/01/26 	_x86_64_	(64 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
00:20:00         47      0.31      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.56
00:20:00         48      0.26      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.60
00:20:00         49      0.27      0.00      0.24      0.00      0.00      0.02      0.01      0.00      0.00     99.46
00:20:00         50      0.30      0.00      0.17      0.00      0.00      0.02      0.01      0.00      0.00     99.51
00:20:00         51      0.26      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.57
00:20:00         52      0.06      0.00      0.21      0.00      0.00      0.01      0.01      0.00      0.00     99.71
00:20:00         53      0.06      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.75
00:20:00         54      0.06      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.83
00:20:00         55      0.04      0.00      0.25      0.00      0.00      0.01      0.01      0.00      0.00     99.70
00:20:00         56      0.16      0.00      0.11      0.00      0.00      0.02      0.01      0.00      0.00     99.69
00:20:00         57      0.19      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.68
00:20:00         58      0.18      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.72
00:20:00         59      0.17      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.66
00:20:00         60      0.04      0.00      0.32      0.00      0.00      0.01      0.00      0.00      0.00     99.63
00:20:00         61      0.02      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.79
00:20:00         62      0.02      0.00      0.36      0.00      0.00      0.66      0.00      0.00      0.00     98.96
00:20:00         63      0.02      0.00      0.13      0.00      0.00      0.66      0.00      0.00      0.00     99.18
00:30:00        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
00:30:00          0      0.74      0.00      0.17      0.00      0.00      0.04      0.31      0.00      0.00     98.74
00:30:00          1      0.39      0.00      0.11      0.00      0.00      0.02      0.07      0.00      0.00     99.40
00:30:00          2      0.44      0.00      0.19      0.00      0.00      0.02      0.04      0.00      0.00     99.31
00:30:00          3      0.40      0.00      0.11      0.00      0.00      0.02      0.02      0.00      0.00     99.46
00:30:00          4      0.37      0.00      0.26      0.00      0.00      0.02      0.02      0.00      0.00     99.33
00:30:00          5      0.69      0.00      0.21      0.00      0.00      0.02      0.01      0.00      0.00     99.07
00:30:00          6      0.44      0.00      0.23      0.00      0.00      0.02      0.01      0.00      0.00     99.31
00:30:00          7      0.25      0.00      0.25      0.00      0.00      0.02      0.01      0.00      0.00     99.47
00:30:00          8      0.05      0.00      0.61      0.00      0.00      0.03      0.01      0.00      0.00     99.30
00:30:00          9      0.07      0.00      0.24      0.00      0.00      0.01      0.01      0.00      0.00     99.67
00:30:00         10      0.07      0.00      0.46      0.00      0.00      0.02      0.01      0.00      0.00     99.45
00:30:00         11      0.06      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.76
00:30:00         12      0.17      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.69
00:30:00         13      0.13      0.00      0.08      0.00      0.00      0.01      0.00      0.00      0.00     99.78
00:30:00         14      0.12      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.69
00:30:00         15      0.17      0.00      0.29      0.00      0.00      0.02      0.01      0.00      0.00     99.53
00:30:00         16      0.27      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.61
00:30:00         17      0.26      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.64
00:30:00         18      0.29      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.58
00:30:00         19      0.36      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.52
00:30:00         20      0.16      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.59
00:30:00         21      0.18      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.63
00:30:00         22      0.18      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.69
00:30:00         23      0.16      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.72
00:30:00         24      0.19      0.00      0.30      0.00      0.00      0.02      0.01      0.00      0.00     99.48
00:30:00         25      0.19      0.00      0.16      0.00      0.00      0.02      0.01      0.00      0.00     99.62
00:30:00         26      0.17      0.00      0.15      0.00      0.00      0.02      0.01      0.00      0.00     99.66
00:30:00         27      0.24      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.62
00:30:00         28      0.09      0.00      0.11      0.00      0.00      0.01      0.00      0.00      0.00     99.79
00:30:00         29      0.07      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.75
00:30:00         30      0.12      0.00      0.27      0.00      0.00      0.02      0.01      0.00      0.00     99.58
00:30:00         31      0.08      0.01      0.10      0.00      0.00      0.01      0.00      0.00      0.00     99.81
00:30:00         32      0.34      0.00      0.13      0.00      0.00      0.03      0.05      0.00      0.00     99.45
00:30:00         33      0.39      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.49
00:30:00         34      0.44      0.00      0.09      0.00      0.00      0.01      0.02      0.00      0.00     99.44
00:30:00         35      0.33      0.00      0.12      0.00      0.00      0.03      0.02      0.00      0.00     99.50
00:30:00         36      0.31      0.00      0.22      0.00      0.00      0.02      0.01      0.00      0.00     99.43
00:30:00         37      0.82      0.00      0.23      0.00      0.00      0.02      0.01      0.00      0.00     98.92
00:30:00         38      0.38      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.38
00:30:00         39      0.38      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.42
00:30:00         40      0.07      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.74
00:30:00         41      0.05      0.00      0.34      0.00      0.00      0.02      0.00      0.00      0.00     99.58
00:30:00         42      0.07      0.00      0.25      0.00      0.00      0.02      0.01      0.00      0.00     99.66
00:30:00         43      0.05      0.00      0.36      0.00      0.00      0.01      0.01      0.00      0.00     99.58
00:30:00         44      0.15      0.00      0.26      0.00      0.00      0.01      0.01      0.00      0.00     99.57
00:30:00         45      0.18      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.63
00:30:00         46      0.18      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.72
00:30:00         47      0.14      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.76
00:30:00         48      0.26      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.60
00:30:00         49      0.22      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.65
00:30:00         50      0.24      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.64
00:30:00         51      0.30      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.56
00:30:00         52      0.15      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.75
00:30:00         53      0.15      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.72
00:30:00         54      0.17      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.70
00:30:00         55      0.16      0.00      0.22      0.00      0.00      0.02      0.01      0.00      0.00     99.59
00:30:00         56      0.17      0.00      0.12      0.00      0.00      0.03      0.01      0.00      0.00     99.67
00:30:00         57      0.21      0.00      0.13      0.00      0.00      0.02      0.01      0.00      0.00     99.63
00:30:00         58      0.18      0.00      0.37      0.00      0.00      0.02      0.01      0.00      0.00     99.43
00:30:00         59      0.20      0.00      0.26      0.00      0.00      0.02      0.01      0.00      0.00     99.52
00:30:00         60      0.09      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.73
00:30:00         61      0.08      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.81
00:30:00         62      0.07      0.00      0.17      0.00      0.00      0.66      0.01      0.00      0.00     99.11
00:30:00         63      0.08      0.00      0.24      0.00      0.00      0.66      0.01      0.00      0.00     99.01
00:40:00        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
00:40:00          0      0.47      0.00      0.17      0.00      0.00      0.04      0.31      0.00      0.00     99.01
00:40:00          1      0.41      0.00      0.12      0.00      0.00      0.02      0.06      0.00      0.00     99.38
00:40:00          2      0.40      0.00      0.20      0.00      0.00      0.02      0.04      0.00      0.00     99.34
00:40:00          3      0.37      0.00      0.09      0.00      0.00      0.02      0.02      0.00      0.00     99.50
00:40:00          4      1.34      0.00      0.30      0.00      0.00      0.02      0.01      0.00      0.00     98.32
00:40:00          5      0.74      0.00      0.21      0.00      0.00      0.02      0.01      0.00      0.00     99.02
00:40:00          6      0.47      0.00      0.25      0.00      0.00      0.02      0.01      0.00      0.00     99.24
00:40:00          7      0.41      0.00      0.29      0.00      0.00      0.02      0.01      0.00      0.00     99.27
00:40:00          8      0.07      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.80
00:40:00          9      0.05      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.87
00:40:00         10      0.07      0.00      0.09      0.00      0.00      0.01      0.01      0.00      0.00     99.83
00:40:00         11      0.05      0.00      0.38      0.00      0.00      0.02      0.00      0.00      0.00     99.55
00:40:00         12      0.07      0.00      0.20      0.00      0.00      0.01      0.01      0.00      0.00     99.71
00:40:00         13      0.04      0.00      0.19      0.00      0.00      0.01      0.00      0.00      0.00     99.76
00:40:00         14      0.03      0.00      0.18      0.00      0.00      0.01      0.00      0.00      0.00     99.78
00:40:00         15      0.05      0.00      0.42      0.00      0.00      0.02      0.01      0.00      0.00     99.50
00:40:00         16      0.06      0.00      0.20      0.00      0.00      0.01      0.00      0.00      0.00     99.73
00:40:00         17      0.03      0.00      0.28      0.00      0.00      0.01      0.00      0.00      0.00     99.66
00:40:00         18      0.04      0.00      0.06      0.00      0.00      0.01      0.00      0.00      0.00     99.89
00:40:00         19      0.05      0.00      0.05      0.00      0.00      0.01      0.00      0.00      0.00     99.89
00:40:00         20      0.29      0.00      0.16      0.00      0.00      0.02      0.02      0.00      0.00     99.51
00:40:00         21      0.33      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.53
00:40:00         22      0.27      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.58
00:40:00         23      0.29      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.58
00:40:00         24      0.11      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.71
00:40:00         25      0.11      0.00      0.17      0.00      0.00      0.01      0.01      0.00      0.00     99.70
00:40:00         26      0.08      0.00      0.12      0.00      0.00      0.01      0.00      0.00      0.00     99.78
00:40:00         27      0.10      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.77
00:40:00         28      0.31      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.54
00:40:00         29      0.28      0.00      0.12      0.00      0.00      0.01      0.02      0.00      0.00     99.57
00:40:00         30      0.28      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.56
00:40:00         31      0.29      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.46
00:40:00         32      0.37      0.00      0.12      0.00      0.00      0.03      0.05      0.00      0.00     99.43
00:40:00         33      0.30      0.00      0.13      0.00      0.00      0.02      0.02      0.00      0.00     99.54
00:40:00         34      0.39      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.44
00:40:00         35      0.31      0.00      0.19      0.00      0.00      0.02      0.01      0.00      0.00     99.46
00:40:00         36      0.34      0.00      0.30      0.00      0.00      0.02      0.01      0.00      0.00     99.32
00:40:00         37      0.30      0.00      0.28      0.00      0.00      0.02      0.01      0.00      0.00     99.38
00:40:00         38      0.27      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.59
00:40:00         39      0.41      0.00      0.31      0.00      0.00      0.02      0.01      0.00      0.00     99.24
00:40:00         40      0.07      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.72
00:40:00         41      0.05      0.00      0.24      0.00      0.00      0.01      0.00      0.00      0.00     99.69
00:40:00         42      0.10      0.00      0.34      0.00      0.00      0.02      0.01      0.00      0.00     99.53
00:40:00         43      0.07      0.00      0.12      0.00      0.00      0.01      0.00      0.00      0.00     99.80
00:40:00         44      0.03      0.00      0.63      0.00      0.00      0.02      0.01      0.00      0.00     99.30
00:40:00         45      0.04      0.00      0.28      0.00      0.00      0.01      0.00      0.00      0.00     99.66
00:40:00         46      0.02      0.00      0.33      0.00      0.00      0.01      0.00      0.00      0.00     99.63
00:40:00         47      0.04      0.00      0.16      0.00      0.00      0.01      0.00      0.00      0.00     99.79
00:40:00         48      0.04      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.91
00:40:00         49      0.05      0.00      0.11      0.00      0.00      0.01      0.00      0.00      0.00     99.81
00:40:00         50      0.11      0.00      0.13      0.00      0.00      0.01      0.00      0.00      0.00     99.74
00:40:00         51      0.34      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.48
00:40:00         52      0.31      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.51
00:40:00         53      0.31      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.52
00:40:00         54      0.34      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.47
00:40:00         55      0.34      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.50
00:40:00         56      0.09      0.00      0.11      0.00      0.00      0.02      0.01      0.00      0.00     99.77
00:40:00         57      0.10      0.00      0.11      0.00      0.00      0.01      0.00      0.00      0.00     99.78
00:40:00         58      0.09      0.00      0.10      0.00      0.00      0.01      0.00      0.00      0.00     99.80
00:40:00         59      0.12      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.67
00:40:00         60      0.28      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.58
00:40:00         61      0.28      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.59
00:40:00         62      0.29      0.00      0.11      0.00      0.00      0.66      0.01      0.00      0.00     98.93
00:40:00         63      0.30      0.00      0.11      0.00      0.00      0.66      0.01      0.00      0.00     98.92
00:50:01        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
00:50:01          0      0.35      0.00      0.13      0.00      0.00      0.04      0.31      0.00      0.00     99.17
00:50:01          1      0.30      0.00      0.11      0.00      0.00      0.02      0.05      0.00      0.00     99.51
00:50:01          2      0.30      0.00      0.10      0.00      0.00      0.02      0.03      0.00      0.00     99.56
00:50:01          3      0.29      0.00      0.09      0.00      0.00      0.01      0.02      0.00      0.00     99.59
00:50:01          4      0.82      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.00
00:50:01          5      0.52      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.30
00:50:01          6      0.66      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.12
00:50:01          7      0.25      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.54
00:50:01          8      0.24      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.60
00:50:01          9      0.21      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.61
00:50:01         10      0.20      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.70
00:50:01         11      0.22      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.54
00:50:01         12      0.11      0.00      0.13      0.00      0.00      0.02      0.01      0.00      0.00     99.73
00:50:01         13      0.36      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.49
00:50:01         14      0.17      0.00      0.08      0.00      0.00      0.01      0.00      0.00      0.00     99.74
00:50:01         15      0.06      0.00      0.09      0.00      0.00      0.01      0.00      0.00      0.00     99.84
00:50:01         16      0.16      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.71
00:50:01         17      0.18      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.66
00:50:01         18      0.17      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.65
00:50:01         19      0.20      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.63
00:50:01         20      0.30      0.00      0.33      0.00      0.00      0.02      0.01      0.00      0.00     99.35
00:50:01         21      0.28      0.00      0.25      0.00      0.00      0.01      0.01      0.00      0.00     99.44
00:50:01         22      0.28      0.00      0.32      0.00      0.00      0.02      0.02      0.00      0.00     99.36
00:50:01         23      0.31      0.00      0.40      0.00      0.00      0.02      0.01      0.00      0.00     99.25
00:50:01         24      0.05      0.00      0.13      0.00      0.00      0.01      0.00      0.00      0.00     99.80
00:50:01         25      0.07      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.73
00:50:01         26      0.04      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.87
00:50:01         27      0.06      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.79
00:50:01         28      0.13      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.74
00:50:01         29      0.12      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.77
00:50:01         30      0.12      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.66
00:50:01         31      0.12      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.67
00:50:01         32      0.32      0.00      0.15      0.00      0.00      0.04      0.05      0.00      0.00     99.44
00:50:01         33      0.37      0.00      0.10      0.00      0.00      0.02      0.01      0.00      0.00     99.49
00:50:01         34      0.35      0.00      0.12      0.00      0.00      0.02      0.01      0.00      0.00     99.50
00:50:01         35      0.34      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.52
00:50:01         36      0.32      0.00      0.16      0.00      0.00      0.01      0.01      0.00      0.00     99.49
00:50:01         37      0.92      0.00      0.25      0.00      0.00      0.02      0.01      0.00      0.00     98.80
00:50:01         38      0.22      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.66
00:50:01         39      0.29      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.55
00:50:01         40      0.21      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.67
00:50:01         41      0.22      0.00      0.12      0.00      0.00      0.01      0.00      0.00      0.00     99.65
00:50:01         42      0.20      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.62
00:50:01         43      0.20      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.67
00:50:01         44      0.06      0.00      0.28      0.00      0.00      0.01      0.01      0.00      0.00     99.64
00:50:01         45      0.04      0.00      0.09      0.00      0.00      0.01      0.00      0.00      0.00     99.86
00:50:01         46      0.03      0.00      0.23      0.00      0.00      0.01      0.00      0.00      0.00     99.72
00:50:01         47      0.09      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.80
00:50:01         48      0.16      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.70
00:50:01         49      0.14      0.00      0.23      0.00      0.00      0.02      0.01      0.00      0.00     99.60
00:50:01         50      0.20      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.56
00:50:01         51      0.17      0.00      0.22      0.00      0.00      0.01      0.01      0.00      0.00     99.59
00:50:01         52      0.26      0.00      0.61      0.00      0.00      0.03      0.01      0.00      0.00     99.08
00:50:01         53      0.31      0.00      0.32      0.00      0.00      0.02      0.01      0.00      0.00     99.34
00:50:01         54      0.39      0.00      0.26      0.00      0.00      0.02      0.01      0.00      0.00     99.32
00:50:01         55      0.37      0.00      0.32      0.00      0.00      0.02      0.01      0.00      0.00     99.28
00:50:01         56      0.06      0.00      0.16      0.00      0.00      0.02      0.01      0.00      0.00     99.76
00:50:01         57      0.03      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.84
00:50:01         58      0.03      0.00      0.11      0.00      0.00      0.01      0.00      0.00      0.00     99.84
00:50:01         59      0.09      0.00      0.25      0.00      0.00      0.01      0.01      0.00      0.00     99.63
00:50:01         60      0.11      0.00      0.39      0.00      0.00      0.02      0.00      0.00      0.00     99.47
00:50:01         61      0.11      0.00      0.25      0.00      0.00      0.01      0.01      0.00      0.00     99.62
00:50:01         62      0.09      0.00      0.35      0.00      0.00      0.67      0.01      0.00      0.00     98.88
00:50:01         63      0.12      0.00      0.14      0.00      0.00      0.66      0.01      0.00      0.00     99.06
01:00:02        all      0.23      0.00      0.18      0.00      0.00      0.03      0.02      0.00      0.00     99.54
01:00:02          0      0.37      0.00      0.13      0.00      0.00      0.04      0.31      0.00      0.00     99.15
01:00:02          1      0.35      0.00      0.11      0.00      0.00      0.02      0.06      0.00      0.00     99.46
01:00:02          2      0.38      0.00      0.12      0.00      0.00      0.02      0.03      0.00      0.00     99.45
01:00:02          3      0.38      0.00      0.09      0.00      0.00      0.02      0.02      0.00      0.00     99.49
01:00:02          4      0.29      0.00      0.62      0.00      0.00      0.03      0.02      0.00      0.00     99.04
01:00:02          5      0.70      0.00      0.23      0.00      0.00      0.02      0.01      0.00      0.00     99.04
01:00:02          6      0.82      0.00      0.27      0.00      0.00      0.02      0.01      0.00      0.00     98.87
01:00:02          7      0.53      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.27
01:00:02          8      0.17      0.00      0.14      0.00      0.00      0.01      0.01      0.00      0.00     99.67
01:00:02          9      0.18      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.65
01:00:02         10      0.25      0.00      0.08      0.00      0.00      0.01      0.01      0.00      0.00     99.66
01:00:02         11      0.19      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.67
01:00:02         12      0.27      0.00      0.16      0.00      0.00      0.02      0.01      0.00      0.00     99.54
01:00:02         13      0.35      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.47
01:00:02         14      0.22      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.58
01:00:02         15      0.33      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.51
01:00:02         16      0.11      0.00      0.25      0.00      0.00      0.01      0.00      0.00      0.00     99.63
01:00:02         17      0.14      0.00      0.32      0.00      0.00      0.01      0.01      0.00      0.00     99.52
01:00:02         18      0.16      0.00      0.24      0.00      0.00      0.01      0.01      0.00      0.00     99.58
01:00:02         19      0.16      0.00      0.32      0.00      0.00      0.02      0.01      0.00      0.00     99.50
01:00:02         20      0.17      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.70
01:00:02         21      0.18      0.00      0.21      0.00      0.00      0.02      0.01      0.00      0.00     99.56
01:00:02         22      0.31      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.56
01:00:02         23      0.19      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.66
01:00:02         24      0.12      0.00      0.14      0.00      0.00      0.01      0.00      0.00      0.00     99.73
01:00:02         25      0.13      0.00      0.15      0.00      0.00      0.01      0.01      0.00      0.00     99.71
01:00:02         26      0.08      0.00      0.13      0.00      0.00      0.01      0.00      0.00      0.00     99.78
01:00:02         27      0.06      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.80
01:00:02         28      0.07      0.00      0.18      0.00      0.00      0.01      0.00      0.00      0.00     99.73
01:00:02         29      0.04      0.00      0.18      0.00      0.00      0.01      0.01      0.00      0.00     99.75
01:00:02         30      0.17      0.00      0.38      0.00      0.00      0.02      0.01      0.00      0.00     99.42
01:00:02         31      0.09      0.00      0.20      0.00      0.00      0.01      0.00      0.00      0.00     99.69
01:00:02         32      0.35      0.00      0.12      0.00      0.00      0.04      0.05      0.00      0.00     99.44
01:00:02         33      0.34      0.00      0.12      0.00      0.00      0.01      0.01      0.00      0.00     99.52
01:00:02         34      0.35      0.00      0.10      0.00      0.00      0.02      0.02      0.00      0.00     99.52
01:00:02         35      0.39      0.00      0.10      0.00      0.00      0.01      0.02      0.00      0.00     99.48
01:00:02         36      0.28      0.00      0.20      0.00      0.00      0.02      0.01      0.00      0.00     99.48
01:00:02         37      0.56      0.00      0.37      0.00      0.00      0.02      0.01      0.00      0.00     99.03
01:00:02         38      0.35      0.00      0.32      0.00      0.00      0.02      0.01      0.00      0.00     99.31
01:00:02         39      0.39      0.00      0.29      0.00      0.00      0.02      0.01      0.00      0.00     99.29
01:00:02         40      0.25      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.63
01:00:02         41      0.17      0.00      0.09      0.00      0.00      0.01      0.00      0.00      0.00     99.72
01:00:02         42      0.18      0.00      0.19      0.00      0.00      0.01      0.01      0.00      0.00     99.61
01:00:02         43      0.19      0.00      0.23      0.00      0.00      0.01      0.01      0.00      0.00     99.56
01:00:02         44      0.25      0.00      0.10      0.00      0.00      0.01      0.01      0.00      0.00     99.63
01:00:02         45      0.21      0.00      0.11      0.00      0.00      0.01      0.01      0.00      0.00     99.66
01:00:02         46      0.22      0.00      0.16      0.00      0.00      0.02      0.01      0.00      0.00     99.59
01:00:02         47      0.32      0.00      0.13      0.00      0.00      0.01      0.01      0.00      0.00     99.53
